股票代码,涨跌链接字符串
sh603297,000000111100101000100110101000110000101100110100111000011100
sh603206,100001111010111110100110101000111000100100111100001100011111
sh601677,010000100100111111100010101010010100001100100101100110011111
sh688137,110001110110111111000101101001101010010101100111101000110001
sh688656,111001011100101110010010110101101011011110200121200010020020
sh688218,001001111000011010101110101000111010100101010001001011011101
sh600673,001001101010111010100110100010100010000101101001111111000011
sh688388,110001101101101100101001001100100100110111000100000010111101
sh600217,010101101110111100000111100010011100110100110001001100011101
sh605055,011000111111101101101011111022022101000101100111001000011001
sh603501,011000101000011010011110000010101010100101110001001011011101
sh688015,101001101000111110001011101000111000100101010101001100111101
sh600272,010101111100101110000010100000111101110101100100101000011101
sh688285,011101111100100100001011101001000000110000000101100000111101
sh603363,000110101111011011100010111100110000010110101101001000011001
sh603150,011000111000101110001110101100112010001100100101001000011101
sh603216,011100111100111110101000010111011001111111110000000010011000
sh603021,001110011010010000000111111001110100110000101101001000011001
sh601969,010101111100101010111010001011100000101101101001011110010111
sh600372,000101100000101000101111101000000100100111000100010010011111
sh603055,111000110100101110100010100010100000000100000101001000001101
sh603920,111000201000101010101110101010101101101101110101101010011111
sh603409,111100011111101010101010101010101100100101100101101000111101
sh603516,000000101100111010010110101000010000101100111100101010011101
sh688315,011001111000101010011110101100001001000101010100001000011101
sh600232,110100111110111111101110110001111000110101102002110100011101
sh600203,100001111000111010101110101010111000100100110101001110011101
sh600664,010101101110112001000010001110101001010111001100100000011001
sh600389,101101111111111101111110001100110101110010111100101000011001
sh603681,010000101110111110101011101010100012120201000100100000011001
sh688717,011001101010101010000010111011110000101100111010011010011001
sh600561,010100111100101110001010100001111010110111011111001000111001
sh600875,010101100100101001001111000000100000101101111100010110011001
sh688663,111001101010111110111110101111001110111100000101001000111001
sh600516,010101101000011000101010101010100000110100100001001100111101
sh600168,010101111100100100101011110010011100111101101001000100011101
sh688450,011101111010110101101110101000101100100101000100001110011001
sh603312,110001111110101111000111101000101000001101001001000011001101
sh688352,101001111001101110101010101010011010100101110100101110011101
sh603062,111100101001100010011010000100011000111001001100101110011111
sh688788,011000211110001001100111001001010010110100010100011101011101
sh600191,011010111010001101011010100111011100110101100101001010011101
sh688573,110001101010011010001110101100111100010101101110122120021000
sh688330,010001101000101110001011101010111000110101111101001100011001
sh600653,000101111100011100101100100000011000010101101101101000011101
sh605099,011000101100111111100110011001101000111010011100110000110011
sh600676,010100111100001100110111100010011100110211000101101000010001
sh600985,010101000111100000001111001010011100101110111011000000010101
sh603385,011100111110101100001010100100111000110111101110001000011001
sh688558,101000111010111011101111101000101001111101000101111000011001
sh600526,110000100010101100100011100001111000111101000101000100011000
sh600273,010101111011011100011100000011010100000001100111100111001011
sh603356,010100111010101010001110111001111010100101111101101000011011
sh603197,001000101000101010101110101000101100000100110100001110011100
sh688711,011000111000101100001110101000111000111100010101001110111101
sh600444,010100111110111110101010101001111001101101011101010000011001
sh600970,010001111000011010001110001110000100001101011001001000101101
sh600594,010101111110200100010011110101101100110101001110101100011001
sh688380,100101101000111100001110101000011000110101110101001010011101
sh603207,110100101111111100001011101011101110100111001100101010111001
sh603330,001110110000111000001110101000111000100101001010001100011101
sh605183,111000101000111110101000101000111011000101101011100010111101
sh601616,001100101110011010101110100000111000100101110001001100011001
sh688356,011100111010101111000010101100100110011101000110100000011001
sh603889,011000110110101111101001010001011001111101100101001000011101
sh688028,100001101010001010101110101000101000110101110101001010011101
sh603606,011001100101111100001010010000001100111000011111011001011101
sh600796,010101111110110110101010100001111100010101111111001000011001
sh600316,010000111100101110100111101000010000110111001101110110011111
sh600873,110111110011110101011010000110100000010001101100010101101001
sh603885,011101110011101001001010101101101110111001011111000000001101
sh688472,010101101000000011000001101100110000000100100101000110111101
sh603803,101000111000111010101110101020110010101101011000101010011101
sh600105,110000101100111110001111101010110011101101010100101000011001
sh688335,110000111110100011011121100000111001111110101100000100010101
sh688681,011001111010111110101110101001111000010101111100101000011001
sh603066,001100111110101100011110101010011000111200001001001100011101
sh600761,001000111000101010101110101000001000101101010111100110101011
sh603335,011200111100001110002100001000110100110101101101101000111001
sh600067,010101111100111000001111110010110100110100101100101000111011
sh603869,011100111111111100101110101010011001111000111101001100011101
sh600831,011100111100111000111110101011101100101101111111101100011001
sh600256,010001101100100011111110001011101100101000001111010101000101
sh600615,110001111110111010000011101001101000001101100101001000011111
sh600186,011101110100001010111010100010101000111100011100001000011111
sh688172,110101101000001100011110101000111010100100010101101010011101
sh601099,001100101100111000101010101010011000110101110101101100011101
sh603976,011100110100100110001011111011111001011111101100000000011001
sh600807,010101110100101100001011101010112000110101101100001100011001
sh600739,010100100000111100101010101010110100100101110101101100011101
sh688223,010001100001000010100110101000000000000100101101000100101101
sh688496,010001101000111110010110101000111000111100110101101020011100
sh603629,101100101000011010101010101000111000100101111100001010011101
sh688057,010001111010101111101111000000011100101001001100001000011001
sh688337,101011201111101101011000001110011000101101010101001000011001
sh605001,010101101110101110001111101000110000111101011100001100011001
sh603035,011000101000111110001110100000101111110101110101101000011100
sh601179,010101100000111001000010101110011000101001001001001100011001
sh600160,111011100101101111110011000010001001000111101110011000000001
sh600315,111101111111101101101011010101001101010001100010100100101001
sh600558,110100101100111010000010101011110001111101000110110010011011
sh603124,110100111110011100100110101010011001100101110101001111110001
sh688182,101000101100121010001100001010111010111110010010001010001101
sh688682,110101111010111000111111111001010001011111111011011010011011
sh603128,011101110020100100000010101020000000110100000111001100011101
sh603566,011101010110101101101010001001111100011001101110001010011001
sh600479,010101110110111101001010010100101100010111100100000000111101
